# ToupTek camera catalogue — 1337 variants.
# Source: ToupTek USB camera interface specification, docs/reverse/toupcam-protocol.md §14.
# Look up by product id, not by name: one name covers revisions with different
# ids and pixel pitches. Columns: name, vid, pid, width, height, pixel_um, resolutions
E3ISPM08300KPA	0x0547	0x116c	3840	2160	1.62	3840x2160@32;1920x1080@65
E3ISPM08300KPA(USB2.0)	0x0547	0x116d	3840	2160	1.62	3840x2160@32;1920x1080@65
E3ISPM08300KPB	0x0547	0x11fa	3840	2160	2	3840x2160@35;1920x1080@60
E3ISPM08300KPB(USB2.0)	0x0547	0x11fb	3840	2160	2	3840x2160@35;1920x1080@60
E3ISPM08300KPC	0x0547	0x12cb	3840	2160	2.9	3840x2160@45;1920x1080@60
E3ISPM08300KPC(USB2.0)	0x0547	0x12cc	3840	2160	2.9	3840x2160@45;1920x1080@60
E3ISPM08300KPD	0x0547	0x1388	3840	2160	2.9	3840x2160@45;1920x1080@60
E3ISPM08300KPD(USB2.0)	0x0547	0x1389	3840	2160	2.9	3840x2160@45;1920x1080@60
E3ISPM08300KPE	0x0547	0x13a9	3840	2160	2	3840x2160@45;1920x1080@60
E3ISPM08300KPE	0x0547	0x14a9	3840	2160	2	3840x2160@45;1920x1080@60
E3ISPM08300KPE(USB2.0)	0x0547	0x13aa	3840	2160	2	3840x2160@45;1920x1080@60
E3ISPM08300KPE(USB2.0)	0x0547	0x14aa	3840	2160	2	3840x2160@45;1920x1080@60
E3ISPM09000KPA	0x0547	0x116a	4096	2160	3.45	4096x2160@34;2048x1080@60
E3ISPM09000KPA(USB2.0)	0x0547	0x116b	4096	2160	3.45	4096x2160@34;2048x1080@60
E3ISPM09000KPB	0x0547	0x12c7	3008	3000	3.76	3008x3000@40;2608x1956@40;1488x1500@60;992x998@180
E3ISPM09000KPB(USB2.0)	0x0547	0x12c8	3008	3000	3.76	3008x3000@40;2608x1956@40;1488x1500@60;992x998@180
E3ISPM12000KPA	0x0547	0x1134	4000	3000	1.85	4000x3000@25;2048x1080@50
E3ISPM12000KPA(USB2.0)	0x0547	0x1135	4000	3000	1.85	4000x3000@25;2048x1080@50
E3ISPM12000KPB	0x0547	0x132b	4048	3040	1.55	4048x3040@16;2024x1520@50;1012x760@100
E3ISPM12000KPB(USB2.0)	0x0547	0x132c	4048	3040	1.55	4048x3040@16;2024x1520@50;1012x760@100
E3ISPM12000KPC	0x0547	0x14ca	3536	3536	2	3536x3536@30;1768x1768@60
E3ISPM12000KPC(USB2.0)	0x0547	0x14cb	3536	3536	2	3536x3536@30;1768x1768@60
E3ISPM12300KPA	0x0547	0x118a	4096	3000	3.45	4096x3000@24;2048x1500@47
E3ISPM12300KPA(USB2.0)	0x0547	0x118b	4096	3000	3.45	4096x3000@24;2048x1500@47
E3ISPM12400KPA	0x0547	0x14b4	4096	3000	2.74	4096x3000@28;2048x1500@100;1024x750@100
E3ISPM12400KPA(USB2.0)	0x0547	0x14b5	4096	3000	2.74	4096x3000@28;2048x1500@100;1024x750@100
E3ISPM15600KPA	0x0547	0x128d	3952	3952	3.3	3952x3952@17;1976x1976@56;1316x1316@67
E3ISPM15600KPA(USB2.0)	0x0547	0x128e	3952	3952	3.3	3952x3952@17;1976x1976@56;1316x1316@67
E3ISPM18000KPA	0x0547	0x1252	4880	3720	1.2	4880x3720@17;2448x1836@40;1632x1224@50
E3ISPM18000KPA	0x0547	0x1601	4880	3720	1.4	4880x3720@17;2448x1836@40;1632x1224@50
E3ISPM18000KPA(USB2.0)	0x0547	0x1253	4880	3720	1.2	4880x3720@17;2448x1836@40;1632x1224@50
E3ISPM18000KPA(USB2.0)	0x0547	0x1602	4880	3720	1.4	4880x3720@17;2448x1836@40;1632x1224@50
E3ISPM20000KPA	0x0547	0x1122	5440	3648	2.4	5440x3648@15;2736x1824@50;1824x1216@60
E3ISPM20000KPA(USB2.0)	0x0547	0x1123	5440	3648	2.4	5440x3648@15;2736x1824@50;1824x1216@60
E3ISPM20000KPA_U3_CL	0x0547	0x15f3	5440	3648	2.4	5440x3648@19;2736x1824@19;1824x1216@19
E3ISPM20000KPA_U3_CL(USB2.0)	0x0547	0x15f4	5440	3648	2.4	5440x3648@19;2736x1824@19;1824x1216@19
E3ISPM20000KPB	0x0547	0x1254	5200	3888	1.2	5200x3888@17;2592x1944@40;1728x1296@50
E3ISPM20000KPB(USB2.0)	0x0547	0x1255	5200	3888	1.2	5200x3888@17;2592x1944@40;1728x1296@50
E3ISPM20000KPC	0x0547	0x1328	5440	3648	2.4	5440x3648@18;2736x1824@50;1824x1216@60
E3ISPM20000KPC	0x0547	0x15d7	5440	3648	2.4	5440x3648@18;2736x1824@50;1824x1216@60
E3ISPM20000KPC(USB2.0)	0x0547	0x1329	5440	3648	2.4	5440x3648@18;2736x1824@50;1824x1216@60
E3ISPM20000KPC(USB2.0)	0x0547	0x15d8	5440	3648	2.4	5440x3648@18;2736x1824@50;1824x1216@60
E3ISPM20000KPD	0x0547	0x1556	5440	3648	2.4	5440x3648@15;2736x1824@50;1824x1216@60
E3ISPM20000KPD(USB2.0)	0x0547	0x1557	5440	3648	2.4	5440x3648@15;2736x1824@50;1824x1216@60
E3ISPM20400KPA	0x0547	0x14b8	4496	4496	2.74	4496x4496@17;2240x2240@17;1120x1120@17
E3ISPM20400KPA(USB2.0)	0x0547	0x14b9	4496	4496	2.74	4496x4496@17;2240x2240@17;1120x1120@17
E3ISPM21000KPA	0x0547	0x1256	5280	3954	3.3	5280x3954@17;3952x3952@17;2640x1976@56;1760x1316@67;584x438@190
E3ISPM21000KPA(USB2.0)	0x0547	0x1257	5280	3954	3.3	5280x3954@17;3952x3952@17;2640x1976@56;1760x1316@67;584x438@190
E3ISPM25000KPA	0x0547	0x13ad	4928	4928	1.12	4928x4928@6;2464x2464@12;1648x1648@100
E3ISPM25000KPA(USB2.0)	0x0547	0x13ae	4928	4928	1.12	4928x4928@6;2464x2464@12;1648x1648@100
E3ISPM32000KPA	0x0547	0x1312	5600	5600	4.63	5600x5600@8;2800x2800@30;1400x1400@30
E3ISPM32000KPA	0x0547	0x1324	5568	5568	4.63	5568x5568@8;2784x2784@30;1392x1392@30
E3ISPM32000KPA(USB2.0)	0x0547	0x1313	5600	5600	4.63	5600x5600@8;2800x2800@30;1400x1400@30
E3ISPM32000KPA(USB2.0)	0x0547	0x1325	5568	5568	4.63	5568x5568@8;2784x2784@30;1392x1392@30
E3ISPM45000KPA	0x0547	0x1300	8176	5616	4.63	8176x5616@8;4088x2808@30;7408x5556@9;3704x2778@36;8176x4320@10;4096x2160@34;2048x1080@62;1360x720@86
E3ISPM45000KPA	0x0547	0x1322	8176	5616	4.63	8176x5616@8;4080x2808@30;7408x5556@9;3696x2778@36;8176x4320@10;4096x2160@34;2048x1080@62;1360x720@86
E3ISPM45000KPA(USB2.0)	0x0547	0x1301	8176	5616	4.63	8176x5616@8;4088x2808@30;7408x5556@9;3704x2778@36;8176x4320@10;4096x2160@34;2048x1080@62;1360x720@86
E3ISPM45000KPA(USB2.0)	0x0547	0x1323	8176	5616	4.63	8176x5616@8;4080x2808@30;7408x5556@9;3696x2778@36;8176x4320@10;4096x2160@34;2048x1080@62;1360x720@86
E3ISPM45000KPB	0x0547	0x138e	8176	5616	4.63	8176x5616@8;4080x2808@30;7408x5556@9;3696x2778@36;8176x4320@10;4096x2160@34;2048x1080@62;1344x720@86
E3ISPM45000KPB(USB2.0)	0x0547	0x138f	8176	5616	4.63	8176x5616@8;4080x2808@30;7408x5556@9;3696x2778@36;8176x4320@10;4096x2160@34;2048x1080@62;1344x720@86
ECMOS00500KMA	0x0547	0x132a	720	540	2.9	720x540@50
ECMOS01200KPA	0x0547	0x110f	1280	960	3.75	1280x960@27;640x480@54
ECMOS02000KPA	0x0547	0x1106	1920	1080	2.9	1920x1080@17
ECMOS03100KPA	0x0547	0x1107	2048	1536	2.5	2048x1536@10;1920x1080@15;1600x1200@15
ECMOS03100KPA	0x0547	0x1381	2048	1536	2.5	2048x1536@10;1920x1080@20;1600x1200@20;1024x768@20
ECMOS05000KPA	0x0547	0x1208	2592	1944	2	2592x1944@7;1296x972@27
ECMOS05100KPA	0x0547	0x128c	2592	1944	2.4	2592x1944@6;1280x960@26;640x480@30
ECMOS05300KPA	0x0547	0x1108	3072	1728	2.4	3072x1728@6;1280x720@35
ECMOS06600KPA	0x0547	0x117d	3072	2160	1.62	3072x2160@6;2592x1944@6;3072x1728@6;2160x2160@6
ECMOS08300KPA	0x0547	0x1220117c	3840	2160	1.62	3840x2160@4;1920x1080@16
EP3CMOS00400KMA	0x0547	0x117e	720	540	6.9	720x540@300
EP3CMOS00400KMA(USB2.0)	0x0547	0x117f	720	540	6.9	720x540@300
EP3CMOS00400KPA	0x0547	0x1180	720	540	6.9	720x540@300
EP3CMOS00400KPA(USB2.0)	0x0547	0x1181	720	540	6.9	720x540@300
EP3CMOS02300KMC	0x0547	0x1152	1920	1200	5.86	1920x1200@60
EP3CMOS02300KMC(USB2.0)	0x0547	0x1153	1920	1200	5.86	1920x1200@60
EP3CMOS02300KPA	0x0547	0x400c	1920	1200	3.75	1920x1200@30;960x600@65
EP3CMOS02300KPA(USB2.0)	0x0547	0x400d	1920	1200	3.75	1920x1200@30;960x600@65
EP3CMOS02300KPC	0x0547	0x1154	1920	1200	5.86	1920x1200@60
EP3CMOS02300KPC(USB2.0)	0x0547	0x1155	1920	1200	5.86	1920x1200@60
EP3CMOS06300KMA	0x0547	0x1150	3072	2048	2.4	3072x2048@15;1536x1024@25
EP3CMOS06300KMA(USB2.0)	0x0547	0x1151	3072	2048	2.4	3072x2048@15;1536x1024@25
EP3CMOS06300KPA	0x0547	0x1100	3072	2048	2.4	3072x2048@15;1536x1024@25
EP3CMOS06300KPA(USB2.0)	0x0547	0x1101	3072	2048	2.4	3072x2048@15;1536x1024@25
EP3CMOS20000KPA	0x0547	0x114e	5440	3648	2.4	5440x3648@18;2736x1824@26;1824x1216@26
EP3CMOS20000KPA(USB2.0)	0x0547	0x114f	5440	3648	2.4	5440x3648@18;2736x1824@26;1824x1216@26
EXCCD00300KMA	0x0547	0x8031	640	480	5.6	640x480@90
EXCCD00300KMA	0x0547	0x8306	640	480	5.6	640x480@15
EXCCD00300KMA	0x0547	0x8307	640	480	5.6	640x480@15
EXCCD00300KMA	0x0547	0x8309	640	480	5.6	640x480@15
EXCCD00300KPA	0x0547	0x830a	640	480	5.6	640x480@15
EXCCD00440KMA	0x0547	0x8045	748	578	8.6	748x578@25
EXCCD00440KMA	0x0547	0x804d	748	578	8.6	748x578@25
EXCCD00440KMB	0x0547	0x8047	748	578	8.6	748x578@25
EXCCD00440KMB	0x0547	0x804c	748	578	8.6	748x578@25
EXCCD00440KPA	0x0547	0x8044	748	578	8.6	748x578@25
EXCCD00440KPA	0x0547	0x804b	748	576	8.6	748x576@25
EXCCD00440KPB	0x0547	0x8046	748	576	8.6	748x576@25
EXCCD00440KPB	0x0547	0x804a	748	576	8.6	748x576@25
EXCCD00440KPB	0x0547	0x805a	748	576	8.6	748x576@25
EXCCD01400KMA	0x0547	0x8142	1360	1024	6.45	1360x1024@15
EXCCD01400KMA	0x0547	0x814f	1360	1024	6.45	1360x1024@15
EXCCD01400KPA	0x0547	0x8141	1360	1024	6.45	1360x1024@15
EXCCD01400KPA	0x0547	0x814d	1360	1024	6.45	1360x1024@15
EXCCD01400KPA	0x0547	0x814e	1360	1024	6.45	1360x1024@15
FILTERWHEEL	0x0547	0xbf10				
FwUpdater	0x0547	0xe1158e				
G3CMOS01200KPA	0x0547	0x1007	1280	960	3.75	1280x960@120;640x480@240
G3CMOS01200KPA(USB2.0)	0x0547	0x100c	1280	960	3.75	1280x960@120;640x480@240
G3CMOS02300KMC	0x0547	0x100a	1920	1200	5.86	1920x1200@60
G3CMOS02300KMC	0x0547	0x119c	1920	1200	5.86	1920x1200@160
G3CMOS02300KMC(USB2.0)	0x0547	0x100f	1920	1200	5.86	1920x1200@60
G3CMOS02300KMC(USB2.0)	0x0547	0x119d	1920	1200	5.86	1920x1200@160
G3CMOS02300KPA	0x0547	0x11c2	1920	1200	3.75	1920x1200@30;960x600@65
G3CMOS02300KPA	0x0547	0xe317	1920	1200	3.75	1920x1200@30;960x600@65
G3CMOS02300KPA(USB2.0)	0x0547	0x11c3	1920	1200	3.75	1920x1200@30;960x600@65
G3CMOS02300KPA(USB2.0)	0x0547	0xe217	1920	1200	3.75	1920x1200@30;960x600@65
G3CMOS02300KPB	0x0547	0x1008	1920	1200	5.86	1920x1200@30
G3CMOS02300KPB(USB2.0)	0x0547	0x100d	1920	1200	5.86	1920x1200@30
G3CMOS02300KPC	0x0547	0x1009	1920	1200	5.86	1920x1200@120
G3CMOS02300KPC(USB2.0)	0x0547	0x100e	1920	1200	5.86	1920x1200@120
G3CMOS06300KMA	0x0547	0x10f6	3040	2048	2.4	3040x2048@35;1520x1024@51
G3CMOS06300KMA(USB2.0)	0x0547	0x10f7	3040	2048	2.4	3040x2048@35;1520x1024@51
G3CMOS06300KPA	0x0547	0x100b	3040	2048	2.4	3040x2048@35;1520x1024@51
G3CMOS06300KPA(USB2.0)	0x0547	0x1010	3040	2048	2.4	3040x2048@35;1520x1024@51
G3CMOS08300KPA	0x0547	0x1302	3840	2160	2.9	3840x2160@43;1920x1080@62
G3CMOS08300KPA	0x0547	0x146f	3840	2160	2.9	3840x2160@47;1920x1080@60
G3CMOS08300KPA(USB2.0)	0x0547	0x1303	3840	2160	2.9	3840x2160@43;1920x1080@62
G3CMOS08300KPA(USB2.0)	0x0547	0x1470	3840	2160	2.9	3840x2160@47;1920x1080@60
G3CMOS10300KPA	0x0547	0x11c6	3704	2778	4.63	3704x2778@33;4096x2160@38;2048x1080@65;1360x720@96
G3CMOS10300KPA	0x0547	0x121e	4128	2808	4.63	4128x2808@33;4096x2160@38;2048x1080@65;1360x720@96
G3CMOS10300KPA(USB2.0)	0x0547	0x11c7	3704	2778	4.63	3704x2778@33;4096x2160@38;2048x1080@65;1360x720@96
G3CMOS10300KPA(USB2.0)	0x0547	0x121f	4128	2808	4.63	4128x2808@33;4096x2160@38;2048x1080@65;1360x720@96
G3CMOS16000KMA	0x0547	0x1104	4640	3506	3.8	4640x3506@23;2304x1750@43;1536x1168@48
G3CMOS16000KMA	0x0547	0x1184	4640	3506	3.8	4640x3506@23;2304x1750@43;1536x1160@48
G3CMOS16000KMA	0x0547	0x1215	4640	3506	3.8	4640x3506@23;2304x1750@43;1536x1160@48
G3CMOS16000KMA(USB2.0)	0x0547	0x1105	4640	3506	3.8	4640x3506@23;2304x1750@43;1536x1168@48
G3CMOS16000KMA(USB2.0)	0x0547	0x1185	4640	3506	3.8	4640x3506@23;2304x1750@43;1536x1160@48
G3CMOS16000KMA(USB2.0)	0x0547	0x1216	4640	3506	3.8	4640x3506@23;2304x1750@43;1536x1160@48
G3CMOS16000KPA	0x0547	0x1102	4640	3506	3.8	4640x3506@23;2304x1750@43;1536x1168@48
G3CMOS16000KPA	0x0547	0x1182	4640	3506	3.8	4640x3506@23;2304x1750@43;1536x1160@48
G3CMOS16000KPA	0x0547	0x1213	4640	3506	3.8	4640x3506@19;2304x1750@30;1536x1160@40
G3CMOS16000KPA(USB2.0)	0x0547	0x1103	4640	3506	3.8	4640x3506@23;2304x1750@43;1536x1168@48
G3CMOS16000KPA(USB2.0)	0x0547	0x1183	4640	3506	3.8	4640x3506@23;2304x1750@43;1536x1160@48
G3CMOS16000KPA(USB2.0)	0x0547	0x1214	4640	3506	3.8	4640x3506@19;2304x1750@30;1536x1160@40
G3CMOS20000KMA	0x0547	0x11a0	5440	3648	2.4	5440x3648@18;4080x2160@40;2736x1824@48;1824x1216@60
G3CMOS20000KMA	0x0547	0x11ec	5440	3648	2.4	5440x3648@18;4096x2160@40;2736x1824@48;1824x1216@60
G3CMOS20000KMA	0x0547	0x1497	5440	3648	2.4	5440x3648@18;4096x2160@40;2736x1824@48;1824x1216@60
G3CMOS20000KMA(USB2.0)	0x0547	0x11a1	5440	3648	2.4	5440x3648@18;4080x2160@40;2736x1824@48;1824x1216@60
G3CMOS20000KMA(USB2.0)	0x0547	0x11ed	5440	3648	2.4	5440x3648@18;4096x2160@40;2736x1824@48;1824x1216@60
G3CMOS20000KMA(USB2.0)	0x0547	0x1498	5440	3648	2.4	5440x3648@18;4096x2160@40;2736x1824@48;1824x1216@60
G3CMOS20000KPA	0x0547	0x1112	5440	3648	2.4	5440x3648@18;2736x1824@26;1824x1216@26
G3CMOS20000KPA	0x0547	0x11a2	5440	3648	2.4	5440x3648@18;4080x2160@40;2736x1824@48;1824x1216@60
G3CMOS20000KPA	0x0547	0x11e6	5440	3648	2.4	5440x3648@18;4096x2160@40;2736x1824@48;1824x1216@60
G3CMOS20000KPA	0x0547	0x1495	5440	3648	2.4	5440x3648@18;4096x2160@40;2736x1824@48;1824x1216@60
G3CMOS20000KPA(USB2.0)	0x0547	0x1113	5440	3648	2.4	5440x3648@18;2736x1824@26;1824x1216@26
G3CMOS20000KPA(USB2.0)	0x0547	0x11a3	5440	3648	2.4	5440x3648@18;4080x2160@40;2736x1824@48;1824x1216@60
G3CMOS20000KPA(USB2.0)	0x0547	0x11e7	5440	3648	2.4	5440x3648@18;4096x2160@40;2736x1824@48;1824x1216@60
G3CMOS20000KPA(USB2.0)	0x0547	0x1496	5440	3648	2.4	5440x3648@18;4096x2160@40;2736x1824@48;1824x1216@60
G3CMOS21000KPA	0x0547	0x12cd	5280	3956	3.3	5280x3956@18;3952x3952@18;2640x1978@18;1760x1318@75;584x440@215
G3CMOS21000KPA(USB2.0)	0x0547	0x12ce	5280	3956	3.3	5280x3956@18;3952x3952@18;2640x1978@18;1760x1318@75;584x440@215
G3M178C	0x0547	0x115a	3040	2048	2.4	3040x2048@59;1520x1024@59
G3M178C	0x0547	0x11ca	3040	2048	2.4	3040x2048@59;1520x1024@59
G3M178C(USB2.0)	0x0547	0x115b	3040	2048	2.4	3040x2048@59;1520x1024@59
G3M178C(USB2.0)	0x0547	0x11cb	3040	2048	2.4	3040x2048@59;1520x1024@59
G3M178M	0x0547	0x115c	3040	2048	2.4	3040x2048@59;1520x1024@59
G3M178M	0x0547	0x11cc	3040	2048	2.4	3040x2048@59;1520x1024@59
G3M178M(USB2.0)	0x0547	0x115d	3040	2048	2.4	3040x2048@59;1520x1024@59
G3M178M(USB2.0)	0x0547	0x11cd	3040	2048	2.4	3040x2048@59;1520x1024@59
G3M2210C	0x0547	0x14d0	1920	1080	4	1920x1080@105;960x540@105
G3M2210C(USB2.0)	0x0547	0x14d1	1920	1080	4	1920x1080@105;960x540@105
G3M2210M	0x0547	0x14ab	1920	1080	4	1920x1080@155;960x540@190
G3M2210M(USB2.0)	0x0547	0x14ac	1920	1080	4	1920x1080@155;960x540@190
G3M224C	0x0547	0x1162	1280	960	3.75	1280x960@150;640x480@240
G3M224C(USB2.0)	0x0547	0x1163	1280	960	3.75	1280x960@150;640x480@240
G3M287C	0x0547	0x1176	720	540	6.9	720x540@520
G3M287C(USB2.0)	0x0547	0x1177	720	540	6.9	720x540@520
G3M287M	0x0547	0x1178	720	540	6.9	720x540@520
G3M287M(USB2.0)	0x0547	0x1179	720	540	6.9	720x540@520
G3M290C	0x0547	0x115e	1920	1080	2.9	1920x1080@126
G3M290C(USB2.0)	0x0547	0x115f	1920	1080	2.9	1920x1080@126
G3M290M	0x0547	0x1160	1920	1080	2.9	1920x1080@126
G3M290M(USB2.0)	0x0547	0x1161	1920	1080	2.9	1920x1080@126
G3M385C	0x0547	0x117a	1920	1080	3.75	1920x1080@126
G3M385C(USB2.0)	0x0547	0x117b	1920	1080	3.75	1920x1080@126
G3M462C	0x0547	0x12de	1920	1080	2.9	1920x1080@126
G3M462C(USB2.0)	0x0547	0x12df	1920	1080	2.9	1920x1080@126
G3M462M	0x0547	0x14c2	1920	1080	2.9	1920x1080@140
G3M462M(USB2.0)	0x0547	0x14c3	1920	1080	2.9	1920x1080@140
G3M533C	0x0547	0x160f	3008	3008	3.76	3008x3008@40;1488x1500@60;992x998@180
G3M533C(USB2.0)	0x0547	0x1610	3008	3008	3.76	3008x3008@40;1488x1500@60;992x998@180
G3M585C	0x0547	0x1611	3840	2160	2.9	3840x2160@45;1920x1080@60
G3M585C(USB2.0)	0x0547	0x1612	3840	2160	2.9	3840x2160@45;1920x1080@60
G3M662C	0x0547	0x1487	1920	1080	2.9	1920x1080@105;960x540@105
G3M662C(USB2.0)	0x0547	0x1488	1920	1080	2.9	1920x1080@105;960x540@105
G3M662M	0x0547	0x15b2	1920	1080	2.9	1920x1080@105;960x540@105
G3M662M(USB2.0)	0x0547	0x15b3	1920	1080	2.9	1920x1080@105;960x540@105
G3M664C	0x0547	0x1558	2688	1520	2.9	2688x1520@100;1344x760@130
G3M664C(USB2.0)	0x0547	0x1559	2688	1520	2.9	2688x1520@100;1344x760@130
G3M678C	0x0547	0x14ae	3840	2160	2	3840x2160@47;1920x1080@70
G3M678C(USB2.0)	0x0547	0x14af	3840	2160	2	3840x2160@47;1920x1080@70
G3M678M	0x0547	0x14bc	3840	2160	2	3840x2160@47;1920x1080@70
G3M678M(USB2.0)	0x0547	0x14bd	3840	2160	2	3840x2160@47;1920x1080@70
G3M715C	0x0547	0x14c8	3840	2160	1.45	3840x2160@47;1920x1080@75
G3M715C(USB2.0)	0x0547	0x14c9	3840	2160	1.45	3840x2160@47;1920x1080@75
G3M715M	0x0547	0x157e	3840	2160	1.45	3840x2160@47;1920x1080@75
G3M715M(USB2.0)	0x0547	0x157f	3840	2160	1.45	3840x2160@47;1920x1080@75
G3M715M_STRIPE	0x0547	0x15b4	3840	2160	1.45	3840x2160@47;1920x1080@75
G3M715M_STRIPE(USB2.0)	0x0547	0x15b5	3840	2160	1.45	3840x2160@47;1920x1080@75
GCMOS01200KMA	0x0547	0xb121	1280	960	3.75	1280x960@19;640x480@30
GCMOS01200KMA	0x0547	0xb135	1280	960	3.75	1280x960@18;640x480@30
GCMOS01200KMB	0x0547	0xb124	1280	960	3.75	1280x960@18;640x480@30
GCMOS01200KMB	0x0547	0xb136b134	1280	960	3.75	1280x960@18;640x480@30
GCMOS01200KPB	0x0547	0xb122	1280	960	3.75	1280x960@18;640x480@30
GCMOS01200KPB	0x0547	0xb123	1280	960	3.75	1280x960@18;640x480@30
GCMOS01200KPB	0x0547	0xb133	1280	960	3.75	1280x960@18;640x480@30
GCMOS03100KPA	0x0547	0xb310	2048	1536	2.2	2048x1536@19;1024x768@38
GPCMOS01200KMA	0x0547	0x1002	1280	960	3.75	1280x960@30;640x480@30
GPCMOS01200KMB	0x0547	0x1004	1280	960	3.75	1280x960@30;640x480@30
GPCMOS01200KPB	0x0547	0x1003	1280	960	3.75	1280x960@30;640x480@30
GPCMOS01200KPC	0x0547	0x1005	1280	960	3.75	1280x960@27;640x480@54
GPCMOS01200KPF	0x0547	0x129e	1280	960	3.75	1280x960@30;640x480@110
GPCMOS01200KPF	0x0547	0x1334	1280	960	3.75	1280x960@30;640x480@110
GPCMOS02000KMA	0x0547	0x136810ff	1920	1080	2.9	1920x1080@16
GPCMOS02000KPA	0x0547	0x136710fe	1920	1080	2.9	1920x1080@16
GPCMOS02000KPB	0x0547	0x1219	1920	1080	2.9	1920x1080@18
GPCMOS02000KPB	0x0547	0x1369	1920	1080	2.9	1920x1080@18
GPM174M	0x0547	0x15d0	1920	1200	5.86	1920x1200@16
GPM287M	0x0547	0x1541	720	544	6.9	720x544@100
GPM462C	0x0547	0x14ff	1920	1080	2.9	1920x1080@16
GPM462M	0x0547	0x1500	1920	1080	2.9	1920x1080@16
GPM662C	0x0547	0x15f1	1920	1080	2.9	1920x1080@105
GPM662M	0x0547	0x15f2	1920	1080	2.9	1920x1080@105
I3CMOS00500KMA	0x0547	0x1264	800	620	9	800x620@166
I3CMOS00500KMA(USB2.0)	0x0547	0x1265	800	620	9	800x620@166
I3CMOS01200KPA	0x0547	0x10c1	1280	960	3.75	1280x960@60;640x480@60
I3CMOS01200KPA	0x0547	0x1596	1280	960	3.75	1280x960@60;640x480@120
I3CMOS01200KPA(USB2.0)	0x0547	0x10ce	1280	960	3.75	1280x960@60;640x480@60
I3CMOS01200KPA(USB2.0)	0x0547	0x1597	1280	960	3.75	1280x960@60;640x480@120
I3CMOS01300KMA	0x0547	0x155c	1280	1024	9.76	1280x1024@90;640x512@90
I3CMOS01300KMA(USB2.0)	0x0547	0x155d	1280	1024	9.76	1280x1024@90;640x512@90
I3CMOS01500KMA	0x0547	0x120b	1440	1080	3.45	1440x1080@160;720x540@160
I3CMOS01500KMA	0x0547	0x126e	1440	1080	3.45	1440x1080@160;720x540@160
I3CMOS01500KMA(USB2.0)	0x0547	0x120c	1440	1080	3.45	1440x1080@160;720x540@160
I3CMOS01500KMA(USB2.0)	0x0547	0x126f	1440	1080	3.45	1440x1080@160;720x540@160
I3CMOS01700KMA	0x0547	0x150f	1600	1100	9	1600x1100@98
I3CMOS01700KMA(USB2.0)	0x0547	0x1510	1600	1100	9	1600x1100@98
I3CMOS01700KMB	0x0547	0x1511	1600	1100	9	1600x1100@180
I3CMOS01700KMB(USB2.0)	0x0547	0x1512	1600	1100	9	1600x1100@180
I3CMOS02000KMA	0x0547	0x10c6	1616	1240	4.5	1616x1240@89
I3CMOS02000KMA(USB2.0)	0x0547	0x10d3	1616	1240	4.5	1616x1240@89
I3CMOS02200KMA	0x0547	0x164d	2048	1152	6.5	2048x1152@160;1024x1152@320
I3CMOS02200KMA(USB2.0)	0x0547	0x164e	2048	1152	6.5	2048x1152@160;1024x1152@320
I3CMOS02300KMA	0x0547	0x14e5	1920	1200	5.86	1920x1200@164;960x1200@128;480x1200@128;1920x600@128;960x600@128;480x600@128;1920x300@128;960x300@128;480x300@128
I3CMOS02300KMA(USB2.0)	0x0547	0x14e6	1920	1200	5.86	1920x1200@164;960x1200@128;480x1200@128;1920x600@128;960x600@128;480x600@128;1920x300@128;960x300@128;480x300@128
I3CMOS02300KMB	0x0547	0x13bd	1920	1200	5.86	1920x1200@30
I3CMOS02300KMB(USB2.0)	0x0547	0x13be	1920	1200	5.86	1920x1200@30
I3CMOS02300KPA	0x0547	0x1371	1920	1200	5.86	1920x1200@30
I3CMOS02300KPA(USB2.0)	0x0547	0x1372	1920	1200	5.86	1920x1200@30
I3CMOS02800KMA	0x0547	0x14d9	1936	1464	4.5	1936x1464@121;960x732@121
I3CMOS02800KMA	0x0547	0x1554	1936	1464	4.5	1936x1464@121;960x732@423
I3CMOS02800KMA(USB2.0)	0x0547	0x14da	1936	1464	4.5	1936x1464@121;960x732@121
I3CMOS02800KMA(USB2.0)	0x0547	0x1555	1936	1464	4.5	1936x1464@121;960x732@423
I3CMOS03100KMA	0x0547	0x10c8	2048	1536	3.45	2048x1536@70;1024x768@70
I3CMOS03100KMA	0x0547	0x1270	2048	1536	3.45	2048x1536@70;1024x768@70
I3CMOS03100KMA(USB2.0)	0x0547	0x10d5	2048	1536	3.45	2048x1536@70;1024x768@70
I3CMOS03100KMA(USB2.0)	0x0547	0x1271	2048	1536	3.45	2048x1536@70;1024x768@70
I3CMOS03100KMB	0x0547	0x125c	2048	1536	3.45	2048x1536@70;1024x768@70
I3CMOS03100KMB	0x0547	0x1272	2048	1536	3.45	2048x1536@70;1024x768@70
I3CMOS03100KMB	0x0547	0x15e1	2048	1536	3.45	2048x1536@56;1024x768@117
I3CMOS03100KMB(USB2.0)	0x0547	0x125d	2048	1536	3.45	2048x1536@70;1024x768@70
I3CMOS03100KMB(USB2.0)	0x0547	0x1273	2048	1536	3.45	2048x1536@70;1024x768@70
I3CMOS03100KMB(USB2.0)	0x0547	0x15e2	2048	1536	3.45	2048x1536@56;1024x768@117
